# col  1   : time [sec]
# col  2   : status
# col  3- 8: joint position [rad]
# col  9-14: joint speed [rad/sec]
# col 15-20: joint torque
# col 21-26: TCP pose [m, rad]
# col 27-32: TCP speed
3.744 3  1.746810 -1.672350 1.343240 -1.151250 4.704710 0.107356  -0.006430 0.471546 -0.435165 -0.213175 0.026797 0.131731  1.948000 1.014280 -1.088400 0.516971 0.347400 0.094802  0.177555 -0.375073 0.389915 3.052620 -0.010907 -3.069710  0.047451 -0.244284 0.019625 -0.168010 -0.057193 -0.136676
3.752 3  1.746840 -1.668590 1.339730 -1.152940 4.704820 0.108436  -0.002825 0.471674 -0.438130 -0.213056 0.006807 0.138154  3.893170 0.721187 -0.053006 -0.716919 -0.019900 -0.592250  0.177941 -0.377012 0.390086 3.054050 -0.010746 -3.070790  0.044113 -0.244923 0.020208 -0.175521 -0.038379 -0.139124
3.760 3  1.746720 -1.664740 1.336220 -1.154580 4.704880 0.109576  -0.006468 0.469909 -0.442771 -0.205721 0.014213 0.136524  3.121210 1.507880 1.548920 -0.023321 -0.962377 0.300331  0.178259 -0.378995 0.390215 3.055360 -0.010648 -3.072070  0.044161 -0.243545 0.021731 -0.172685 -0.045768 -0.141168
3.768 3  1.746740 -1.660970 1.332710 -1.156200 4.704960 0.110715  -0.003579 0.469002 -0.444599 -0.207423 0.011768 0.128854  3.070890 -2.345610 -4.216130 -0.624487 0.454153 0.885757  0.178629 -0.380927 0.390365 3.056710 -0.010519 -3.073220  0.044743 -0.243553 0.022350 -0.177619 -0.044361 -0.130434
3.776 3  1.746740 -1.657160 1.329220 -1.157960 4.704990 0.111771  -0.007146 0.470817 -0.440035 -0.205242 0.005297 0.133480  4.493570 0.396385 2.173930 0.275145 -0.812975 -0.547248  0.178987 -0.382907 0.390495 3.058160 -0.010430 -3.074300  0.041740 -0.243968 0.018728 -0.170741 -0.036561 -0.138851
3.784 3  1.746700 -1.653440 1.325600 -1.159450 4.705120 0.112887  -0.005088 0.474997 -0.452205 -0.196685 0.021835 0.132833  1.956560 0.891250 0.970332 -0.973370 -1.225040 0.082049  0.179343 -0.384812 0.390692 3.059530 -0.010242 -3.075480  0.046572 -0.243538 0.021105 -0.166171 -0.052403 -0.136233
3.792 3  1.746640 -1.649690 1.322000 -1.161040 4.705190 0.114014  -0.004180 0.474780 -0.452793 -0.198459 0.008077 0.130772  2.857570 0.539798 -1.196790 0.956252 -0.472417 2.056960  0.179682 -0.386757 0.390876 3.060970 -0.010104 -3.076690  0.043703 -0.244454 0.020906 -0.171976 -0.039788 -0.133072
3.800 3  1.746680 -1.645860 1.318330 -1.162710 4.705180 0.115046  -0.002314 0.479190 -0.453585 -0.204067 0.006088 0.130460  5.144920 2.960790 -1.607380 -0.292216 -1.135400 0.068145  0.180046 -0.388738 0.391053 3.062480 -0.010033 -3.077710  0.044456 -0.247021 0.019149 -0.174378 -0.038378 -0.130847
3.808 3  1.746600 -1.642050 1.314660 -1.164460 4.705300 0.116125  -0.007823 0.476979 -0.454391 -0.195175 0.006112 0.131970  2.027750 1.150180 -0.743115 0.136678 -1.415150 -0.019258  0.180402 -0.390747 0.391240 3.064070 -0.009819 -3.078890  0.041808 -0.245311 0.019055 -0.168493 -0.037653 -0.137983
3.816 3  1.746560 -1.638160 1.310950 -1.165990 4.705410 0.117241  -0.003272 0.475700 -0.459044 -0.196110 0.009947 0.133456  3.504540 2.403860 1.736000 -0.361354 -0.471217 1.736250  0.180761 -0.392730 0.391391 3.065420 -0.009646 -3.080080  0.044561 -0.244771 0.021011 -0.174271 -0.042803 -0.134681
3.824 3  1.746520 -1.634310 1.307280 -1.167490 4.705350 0.118260  -0.002684 0.476442 -0.461511 -0.189830 0.004530 0.131395  4.171490 0.826755 -4.738600 1.053390 -1.370490 -0.311083  0.181080 -0.394693 0.391528 3.066740 -0.009634 -3.081150  0.043312 -0.243911 0.020607 -0.171141 -0.036548 -0.132162
3.832 3  1.746540 -1.630520 1.303580 -1.168970 4.705440 0.119352  -0.003030 0.474447 -0.460539 -0.197356 0.009348 0.132617  4.837750 -1.917680 0.573520 1.055670 -1.783300 -0.427749  0.181455 -0.396616 0.391703 3.068120 -0.009460 -3.082240  0.044530 -0.244925 0.020884 -0.178214 -0.043491 -0.133429
3.840 3  1.746400 -1.626770 1.299880 -1.170700 4.705600 0.120456  -0.003976 0.477515 -0.464016 -0.189519 0.012943 0.140982  4.231850 1.875030 1.182010 -0.516370 -0.264684 1.122980  0.181788 -0.398621 0.391908 3.069800 -0.009190 -3.083520  0.044872 -0.244383 0.019858 -0.169994 -0.045575 -0.142924
3.848 3  1.746420 -1.623010 1.296080 -1.172200 4.705500 0.121463  -0.003976 0.478858 -0.468938 -0.182568 0.004961 0.128423  3.711960 -0.139768 -3.706490 0.354055 -1.164310 -0.119919  0.182120 -0.400562 0.392127 3.071350 -0.009177 -3.084510  0.042847 -0.244036 0.020265 -0.168677 -0.037046 -0.130479
3.856 3  1.746440 -1.619280 1.292350 -1.173700 4.705570 0.122471  -0.003528 0.483945 -0.467225 -0.179572 0.003020 0.134751  3.509270 1.143210 1.095000 -0.658819 -1.665940 -1.114170  0.182484 -0.402483 0.392319 3.072830 -0.009000 -3.085530  0.042668 -0.244637 0.016389 -0.159574 -0.033066 -0.136654
3.864 3  1.746420 -1.615350 1.288480 -1.175280 4.705690 0.123575  0.000000 0.484674 -0.469321 -0.177702 0.011744 0.140479  6.369040 3.155800 -0.110526 -0.421020 -1.356720 0.378039  0.182866 -0.404502 0.392494 3.074330 -0.008775 -3.086680  0.046173 -0.243647 0.016122 -0.156956 -0.041379 -0.138826
3.872 3  1.746380 -1.611450 1.284680 -1.176700 4.705690 0.124738  -0.004755 0.484265 -0.474767 -0.178733 0.006160 0.129238  4.142250 1.929050 -2.647970 -1.477980 -0.811708 -0.075048  0.183196 -0.406475 0.392628 3.075650 -0.008696 -3.087900  0.043038 -0.245557 0.018080 -0.164904 -0.037993 -0.132117
3.880 3  1.746380 -1.607460 1.280820 -1.178040 4.705740 0.125770  -0.003004 0.482782 -0.474767 -0.175329 0.003499 0.134271  3.504160 2.949470 -2.890600 0.245939 -1.549580 -1.508100  0.183559 -0.408453 0.392741 3.076850 -0.008569 -3.088950  0.042888 -0.244093 0.017688 -0.163653 -0.035055 -0.135458
3.888 3  1.746400 -1.603620 1.277030 -1.179450 4.705720 0.126813  -0.002505 0.479586 -0.468465 -0.182472 0.002445 0.138346  4.714880 0.672192 0.464940 -0.310705 -1.771510 0.115737  0.183909 -0.410395 0.392884 3.078210 -0.008494 -3.089990  0.042848 -0.244091 0.016079 -0.167775 -0.035246 -0.138946
3.896 3  1.746350 -1.599810 1.273240 -1.180740 4.705790 0.127941  -0.002505 0.478947 -0.478704 -0.172669 0.011337 0.131251  4.740180 -2.159530 1.156840 -0.028650 -1.949300 0.540217  0.184244 -0.412305 0.393031 3.079480 -0.008337 -3.091180  0.044715 -0.242357 0.019470 -0.166672 -0.044090 -0.131640
3.904 3  1.746360 -1.596020 1.269440 -1.182030 4.705870 0.129032  -0.001751 0.483447 -0.478704 -0.165934 0.012943 0.137411  4.360310 0.582844 -4.696650 1.209810 -0.166161 -1.126870  0.184607 -0.414199 0.393184 3.080780 -0.008159 -3.092280  0.045360 -0.241856 0.016237 -0.155291 -0.043184 -0.137375
3.912 3  1.746320 -1.592230 1.265580 -1.183470 4.705850 0.130100  -0.001381 0.484674 -0.481887 -0.175401 0.004961 0.137699  5.887060 -0.322673 0.981512 -0.303119 -1.007670 -0.205099  0.184926 -0.416154 0.393365 3.082280 -0.008059 -3.093410  0.044136 -0.245184 0.017173 -0.168272 -0.038386 -0.137025
3.920 3  1.746280 -1.588400 1.261670 -1.184860 4.705880 0.131192  -0.001381 0.487180 -0.486208 -0.174107 0.000000 0.137914  5.766070 -0.031613 3.486000 0.567567 -1.923000 0.745917  0.185266 -0.418110 0.393542 3.083730 -0.007902 -3.094550  0.043110 -0.246343 0.017183 -0.169928 -0.033899 -0.137292
3.928 3  1.746280 -1.584540 1.257730 -1.186060 4.706000 0.132319  -0.003285 0.490414 -0.492203 -0.167659 0.008629 0.138993  4.373010 1.456030 -4.181670 0.629044 -0.494039 -0.731034  0.185635 -0.420020 0.393704 3.085000 -0.007684 -3.095700  0.044388 -0.246432 0.017182 -0.164153 -0.041701 -0.140186
3.936 3  1.746270 -1.580490 1.253800 -1.187500 4.705970 0.133387  -0.002505 0.490848 -0.490848 -0.170248 0.004171 0.140647  4.626520 1.951490 0.050621 0.499278 -1.055700 0.044461  0.185982 -0.422053 0.393787 3.086330 -0.007609 -3.096790  0.043750 -0.247071 0.015798 -0.165979 -0.037748 -0.141115
3.944 3  1.746340 -1.576580 1.249770 -1.188820 4.705940 0.134550  -0.001636 0.486208 -0.493661 -0.158575 0.002972 0.136668  5.110630 3.089050 1.930910 1.119930 -1.366790 1.916920  0.186356 -0.424013 0.393957 3.087760 -0.007512 -3.097900  0.043154 -0.243048 0.017454 -0.162177 -0.035573 -0.136359
3.952 3  1.746280 -1.572620 1.245810 -1.190130 4.706000 0.135666  -0.001214 0.488087 -0.501625 -0.163872 0.002972 0.138010  5.391900 0.374442 -3.147660 -1.040230 -1.560030 -0.028078  0.186697 -0.426001 0.394072 3.089070 -0.007339 -3.099090  0.043809 -0.245752 0.019880 -0.173173 -0.038478 -0.136912
3.960 3  1.746260 -1.568720 1.241770 -1.191470 4.706120 0.136782  -0.000959 0.496588 -0.498710 -0.166485 0.006376 0.139041  5.325850 -0.238877 -0.117989 0.375023 -1.119340 0.074598  0.187065 -0.427969 0.394248 3.090520 -0.007083 -3.100250  0.045225 -0.248379 0.014168 -0.163735 -0.039868 -0.137914
3.968 3  1.746290 -1.564920 1.237690 -1.192760 4.706170 0.137861  -0.000793 0.482539 -0.500385 -0.161979 0.007550 0.136980  5.692700 1.395010 0.559794 0.215967 -0.929398 1.742280  0.187436 -0.429899 0.394469 3.092070 -0.006882 -3.101310  0.044671 -0.243155 0.020226 -0.174309 -0.043814 -0.135210
3.976 3  1.746200 -1.561050 1.233750 -1.194020 4.706150 0.138989  -0.000729 0.492203 -0.510330 -0.154213 0.004458 0.139976  6.752550 -0.589787 -2.984350 -0.796436 -0.842760 -0.188100  0.187732 -0.431851 0.394593 3.093400 -0.006782 -3.102550  0.044325 -0.245444 0.018937 -0.167729 -0.039277 -0.138431
3.984 3  1.746260 -1.557210 1.229600 -1.195310 4.706120 0.140080  -0.003988 0.495143 -0.508029 -0.154884 0.002876 0.137195  5.384490 1.773850 0.838139 0.221660 -1.272270 -0.304827  0.188100 -0.433798 0.394819 3.095000 -0.006642 -3.103590  0.042681 -0.246865 0.015858 -0.163583 -0.037043 -0.139089
3.992 3  1.746260 -1.553280 1.225520 -1.196610 4.706170 0.141220  -0.003758 0.497393 -0.511059 -0.156322 0.002445 0.143451  3.640240 3.583080 1.402040 -0.290410 -1.274280 1.289720  0.188462 -0.435772 0.394974 3.096440 -0.006448 -3.104750  0.042910 -0.248189 0.015550 -0.165731 -0.037574 -0.145038
4.000 3  1.746220 -1.549280 1.221430 -1.197890 4.706280 0.142348  -0.002084 0.496524 -0.517808 -0.151505 0.010067 0.134175  4.582920 1.656900 -3.361030 -0.640593 -0.347463 0.061388  0.188826 -0.437768 0.395087 3.097790 -0.006203 -3.105930  0.045328 -0.246875 0.017830 -0.166687 -0.045283 -0.133735
4.008 3  1.746220 -1.545290 1.217260 -1.199070 4.706270 0.143475  -0.001445 0.496741 -0.516939 -0.140096 0.004794 0.140958  5.236110 2.503250 -0.729140 0.730742 -0.290662 -0.742783  0.189174 -0.439742 0.395229 3.099140 -0.006076 -3.107070  0.043848 -0.244140 0.015589 -0.155728 -0.037552 -0.140381
4.016 3  1.746200 -1.541270 1.213160 -1.200250 4.706280 0.144603  -0.001099 0.502072 -0.521950 -0.148580 0.002996 0.140647  5.079660 2.882770 -0.335842 -0.781728 -0.764753 0.851754  0.189517 -0.441725 0.395316 3.100400 -0.005935 -3.108230  0.044309 -0.248359 0.015295 -0.164051 -0.037925 -0.139540
4.024 3  1.746210 -1.537330 1.208960 -1.201460 4.706280 0.145682  -0.000895 0.485518 -0.527140 -0.141558 0.002181 0.133169  5.269480 -2.924530 -3.201160 -0.204841 -0.929288 -0.917758  0.189873 -0.443695 0.395488 3.101860 -0.005771 -3.109310  0.043117 -0.242224 0.024070 -0.178587 -0.040484 -0.131331
4.032 3  1.746200 -1.533320 1.204700 -1.202660 4.706290 0.146774  -0.000741 0.505089 -0.528738 -0.136045 0.002061 0.136141  5.805580 0.811300 0.988452 0.916487 -1.197120 -1.224640  0.190224 -0.445692 0.395640 3.103300 -0.005597 -3.110430  0.043994 -0.246899 0.014323 -0.155733 -0.035072 -0.134902
4.040 3  1.746160 -1.529390 1.200520 -1.203850 4.706390 0.147842  -0.000639 0.497981 -0.528699 -0.141558 0.005920 0.141486  5.560960 1.191130 0.701075 -0.316300 -0.683560 0.150491  0.190579 -0.447653 0.395791 3.104720 -0.005337 -3.111550  0.044794 -0.245845 0.017361 -0.166888 -0.042245 -0.139592
4.048 3  1.746200 -1.525440 1.196230 -1.204950 4.706420 0.148993  -0.000562 0.501215 -0.537238 -0.133169 0.005633 0.131826  5.604990 -0.559319 -2.816610 0.216574 -0.494462 0.311641  0.190951 -0.449603 0.395968 3.106140 -0.005135 -3.112680  0.044750 -0.245721 0.018225 -0.164050 -0.040949 -0.129924
4.056 3  1.746210 -1.521390 1.191940 -1.206020 4.706420 0.150061  -0.000499 0.504718 -0.537673 -0.131347 0.003308 0.139760  5.446650 2.359720 -0.611080 0.867202 -0.556101 -1.106850  0.191308 -0.451577 0.396089 3.107440 -0.004983 -3.113740  0.044336 -0.246413 0.015784 -0.159716 -0.038067 -0.138010
4.064 3  1.746210 -1.517370 1.187590 -1.207110 4.706420 0.151165  -0.000447 0.503862 -0.537277 -0.129334 0.002349 0.140311  4.969970 1.134820 1.509200 0.340795 -0.794751 -0.068128  0.191660 -0.453560 0.396245 3.108850 -0.004813 -3.114850  0.043980 -0.245586 0.015034 -0.158388 -0.036979 -0.138572
4.072 3  1.746220 -1.513340 1.183340 -1.208070 4.706450 0.152304  -0.000409 0.500180 -0.545969 -0.126505 0.001822 0.135374  5.388640 0.172696 -3.964280 -0.229705 -0.753328 0.312408  0.192016 -0.455499 0.396333 3.110020 -0.004653 -3.115990  0.043722 -0.244743 0.019727 -0.167807 -0.038657 -0.133275
4.080 3  1.746210 -1.509350 1.178970 -1.209030 4.706460 0.153420  -0.000383 0.492625 -0.545535 -0.123533 0.001486 0.141270  4.997730 1.164390 0.705518 1.171450 -1.006870 -1.193850  0.192358 -0.457440 0.396488 3.111340 -0.004478 -3.117130  0.043096 -0.241626 0.022135 -0.171789 -0.039816 -0.138974
4.088 3  1.746180 -1.505310 1.174600 -1.209960 4.706450 0.154535  -0.000345 0.509039 -0.549421 -0.122503 0.001246 0.148125  5.155420 0.166459 2.654980 0.674614 -0.995081 0.298281  0.192690 -0.459395 0.396616 3.112610 -0.004333 -3.118270  0.043958 -0.246714 0.015055 -0.158562 -0.036825 -0.146227
4.096 3  1.746180 -1.501360 1.170120 -1.210980 4.706440 0.155723  -0.000243 0.501803 -0.555812 -0.123198 0.001103 0.135062  4.965880 0.160793 -5.511050 -0.543133 -1.086580 1.395500  0.193035 -0.461351 0.396835 3.114150 -0.004145 -3.119470  0.043725 -0.245325 0.020786 -0.172630 -0.039630 -0.132596
4.104 3  1.746170 -1.497500 1.165720 -1.211900 4.706480 0.156790  -0.000243 0.499592 -0.552821 -0.125115 0.001103 0.142349  5.093770 0.125972 -0.275428 0.240205 -1.001200 -0.330161  0.193378 -0.463248 0.397042 3.115580 -0.003905 -3.120560  0.043609 -0.244684 0.019903 -0.173566 -0.040536 -0.139822
4.112 3  1.746200 -1.493500 1.161250 -1.212910 4.706480 0.157930  -0.000243 0.517578 -0.561693 -0.119938 0.001103 0.145273  4.990050 2.075670 1.729820 0.449770 -0.989622 0.723172  0.193738 -0.465208 0.397219 3.117040 -0.003708 -3.121680  0.044530 -0.249804 0.013882 -0.159610 -0.037440 -0.143182
4.120 3  1.746270 -1.489330 1.156730 -1.213750 4.706500 0.159034  -0.000243 0.510943 -0.564812 -0.118644 0.001103 0.137699  5.145970 4.550700 -4.510420 0.262124 -0.948619 1.089070  0.194126 -0.467174 0.397315 3.118220 -0.003540 -3.122720  0.044182 -0.247738 0.017610 -0.167889 -0.039214 -0.135317
4.128 3  1.746200 -1.485130 1.152270 -1.214720 4.706460 0.160162  -0.000243 0.500627 -0.565259 -0.117278 0.001103 0.139472  5.272560 1.393350 -0.749112 -1.396820 -0.937207 -0.636599  0.194442 -0.469205 0.397375 3.119460 -0.003410 -3.123930  0.043541 -0.244237 0.021954 -0.176950 -0.041731 -0.136730
4.136 3  1.746220 -1.481010 1.147720 -1.215620 4.706520 0.161229  -0.000243 0.514357 -0.571536 -0.114377 0.001103 0.144722  5.225340 0.337255 0.518479 -0.186570 -0.793304 0.226585  0.194820 -0.471179 0.397496 3.120760 -0.003168 -3.124980  0.044275 -0.248307 0.016924 -0.166762 -0.039747 -0.142300
4.144 3  1.746170 -1.476850 1.143100 -1.216520 4.706510 0.162356  -0.000243 0.505690 -0.571254 -0.110926 0.001103 0.139377  4.252990 3.863030 -1.302680 0.405767 -0.841152 0.943504  0.195150 -0.473189 0.397631 3.122110 -0.002987 -3.126160  0.043624 -0.244705 0.019969 -0.171600 -0.040771 -0.136763
4.152 3  1.746230 -1.472820 1.138480 -1.217390 4.706470 0.163496  -0.000243 0.504718 -0.573658 -0.115552 0.001103 0.144194  4.618110 -3.936200 2.456180 -0.140993 -0.798870 -0.481533  0.195517 -0.475134 0.397812 3.123560 -0.002815 -3.127250  0.043810 -0.245670 0.021176 -0.179228 -0.043248 -0.141277
4.160 3  1.746160 -1.468890 1.133960 -1.218170 4.706460 0.164564  -0.000243 0.496371 -0.569145 -0.103927 0.000983 0.142756  4.659240 -8.629000 0.827411 -0.518466 -0.809838 -0.172621  0.195816 -0.477039 0.397993 3.124930 -0.002625 -3.128390  0.042710 -0.239724 0.021469 -0.171687 -0.041314 -0.140063
4.168 3  1.746160 -1.465060 1.129510 -1.219140 4.706520 0.165716  -0.000243 0.462163 -0.536471 -0.101482 0.000887 0.124157  3.511280 -4.426200 -0.140794 -0.115402 -0.861552 0.558863  0.196167 -0.478932 0.398196 3.126480 -0.002329 -3.129550  0.040062 -0.224957 0.022749 -0.171102 -0.039940 -0.121554
4.176 3  1.746140 -1.461460 1.125320 -1.219960 4.706500 0.166687  -0.000243 0.448050 -0.514126 -0.090169 0.000791 0.128159  3.544290 -7.748750 4.418860 -0.153972 -0.895102 -1.356980  0.196462 -0.480698 0.398378 3.127880 -0.002140 -3.130550  0.038330 -0.215348 0.017923 -0.152015 -0.035713 -0.126143
4.184 3  1.746200 -1.457830 1.121310 -1.220550 4.706500 0.167683  -0.000243 0.435702 -0.497738 -0.081109 0.000719 0.122167  2.128500 -3.184440 0.851378 0.645865 -0.807412 -1.020360  0.196792 -0.482377 0.398433 3.128830 -0.001997 -3.131490  0.036934 -0.207495 0.015168 -0.139359 -0.032351 -0.120513
4.192 3  1.746230 -1.454500 1.117520 -1.221050 4.706500 0.168654  -0.000243 0.407566 -0.473016 -0.077754 0.000647 0.120010  2.096080 -2.785910 5.309570 -0.423144 -0.893512 0.895912  0.197086 -0.483927 0.398534 3.129790 -0.001851 -3.132430  0.034753 -0.195288 0.017243 -0.139432 -0.032306 -0.118353
4.200 3  1.746210 -1.451200 1.113850 -1.221690 4.706450 0.169506  -0.000243 0.398196 -0.452422 -0.072121 0.000599 0.108098  2.551420 -2.146290 5.886640 -0.521267 -0.725945 -0.581105  0.197341 -0.485499 0.398595 3.130790 -0.001744 -3.133300  0.033571 -0.188716 0.011478 -0.123177 -0.027876 -0.106890
4.208 3  1.746160 -1.448110 1.110310 -1.222370 4.706470 0.170358  -0.000243 0.374879 -0.436098 -0.069365 0.000551 0.106971  2.512240 -1.674020 4.452280 0.027830 -0.643978 -0.946513  0.197589 -0.487003 0.398705 3.131900 -0.001543 -3.134210  0.031835 -0.179068 0.015182 -0.127299 -0.028847 -0.105652
4.216 3  1.746170 -1.445150 1.106960 -1.222820 4.706480 0.171210  -0.000243 0.357034 -0.411657 -0.060712 0.000527 0.097791  1.978730 -0.201586 3.669520 0.709206 -0.647752 -0.624471  0.197843 -0.488381 0.398775 3.132740 -0.001397 -3.135050  0.030006 -0.168785 0.011839 -0.112534 -0.025047 -0.096817
4.224 3  1.746170 -1.442460 1.103790 -1.223350 4.706440 0.172025  -0.000243 0.328515 -0.387292 -0.057141 0.000479 0.098055  1.211180 -0.822307 7.051400 1.007920 -0.619451 0.970073  0.198062 -0.489679 0.398896 3.133730 -0.001285 -3.135870  0.027808 -0.156487 0.014601 -0.113091 -0.025252 -0.097062
4.232 3  1.746180 -1.439920 1.100780 -1.223650 4.706530 0.172745  -0.000243 0.319822 -0.368731 -0.050981 0.000455 0.085256  0.845507 0.783137 10.149100 1.586110 -0.588708 -0.082726  0.198300 -0.490850 0.399007 3.134480 -0.001066 -3.136580  0.026700 -0.150259 0.009612 -0.097569 -0.021226 -0.084587
4.240 3  1.746220 -1.437490 1.097920 -1.224090 4.706470 0.173405  -0.000243 0.295061 -0.348290 -0.046187 0.000431 0.080750  0.361754 -1.396920 5.538850 0.398638 -0.363986 -0.521204  0.198510 -0.492006 0.399107 3.135350 -0.000984 -3.137200  0.024744 -0.139262 0.012256 -0.097144 -0.020996 -0.080081
4.248 3  1.746240 -1.435240 1.095290 -1.224470 4.706470 0.174053  -0.000243 0.273100 -0.325677 -0.046954 0.000407 0.074925  0.771506 0.021123 4.270420 0.682498 -0.314046 -0.871907  0.198711 -0.493066 0.399192 3.136090 -0.000860 -3.137830  0.023131 -0.130219 0.013024 -0.097302 -0.020827 -0.074280
4.256 3  1.746220 -1.433130 1.092750 -1.224890 4.706500 0.174628  0.000230 0.261416 -0.303779 -0.041058 0.000383 0.069269  0.658974 0.601504 8.666850 -0.269558 -0.291586 -0.447399  0.198887 -0.494090 0.399310 3.136930 -0.000695 -3.138430  0.022040 -0.122710 0.008200 -0.081595 -0.017255 -0.068412
4.264 3  1.746180 -1.431280 1.090450 -1.225290 4.706510 0.175168  0.000230 0.231069 -0.280552 -0.039884 0.000360 0.068334  0.399994 -1.815200 6.827540 0.043798 -0.223031 0.401291  0.199034 -0.495012 0.399445 3.137770 -0.000540 -3.139000  0.019873 -0.110594 0.012994 -0.087408 -0.018500 -0.067393
4.272 3  1.746180 -1.429490 1.088360 -1.225530 4.706500 0.175768  0.000000 0.213326 -0.257709 -0.032885 0.000360 0.057165  -0.612106 -2.355200 8.753990 0.504373 -0.152760 1.557150  0.199179 -0.495841 0.399501 3.138310 -0.000462 -3.139600  0.018053 -0.101029 0.010873 -0.075649 -0.015659 -0.056625
4.280 3  1.746260 -1.427930 1.086400 -1.225720 4.706470 0.176140  0.000000 0.193090 -0.238994 -0.030584 0.000264 0.045540  -0.845606 -1.631210 6.484010 0.950352 0.096015 0.767739  0.199340 -0.496563 0.399614 3.138900 -0.000384 -3.139900  0.016472 -0.092238 0.012456 -0.074983 -0.015055 -0.045023
4.288 3  1.746230 -1.426440 1.084590 -1.226010 4.706450 0.176488  0.000000 0.175551 -0.218899 -0.026437 0.000264 0.039740  -0.473728 -3.933060 1.490610 0.778516 0.154530 0.461015  0.199450 -0.497291 0.399695 3.139500 -0.000306 -3.140280  0.014949 -0.083683 0.011841 -0.068443 -0.013586 -0.039305
4.296 3  1.746200 -1.425160 1.082880 -1.226290 4.706470 0.176859  0.000000 0.151378 -0.191121 -0.028978 0.000264 0.038661  -0.709997 -7.422070 -0.389765 0.577436 0.199572 0.227445  0.199552 -0.497939 0.399838 3.140180 -0.000163 -3.140690  0.013198 -0.073869 0.011817 -0.067396 -0.013395 -0.038275
4.304 3  1.746270 -1.424020 1.081480 -1.226460 4.706470 0.177088  0.000000 0.132421 -0.166245 -0.020014 0.000264 0.029505  -1.265280 -8.975450 4.667640 0.759124 0.245738 -0.006101  0.199684 -0.498464 0.399905 3.140600 -0.000089 -3.140840  0.011313 -0.063226 0.009338 -0.052837 -0.010312 -0.029250
4.312 3  1.746280 -1.423040 1.080270 -1.226540 4.706480 0.177411  0.000882 0.116314 -0.141241 -0.012272 0.000264 0.031998  -0.578981 -7.104740 5.017230 1.382470 0.307624 -0.093360  0.199773 -0.498912 0.399958 3.140910 -0.000023 -3.141150  0.010069 -0.053564 0.005436 -0.036488 -0.007214 -0.030965
4.320 3  1.746230 -1.422180 1.079240 -1.226640 4.706470 0.177616  0.000882 0.094992 -0.115381 -0.014525 0.000264 0.019654  -0.384772 -6.420800 5.333800 1.138000 0.326101 -0.604756  0.199817 -0.499320 0.399991 3.141170 0.000010 -3.141410  0.008502 -0.044781 0.004848 -0.034282 -0.006603 -0.018670
4.328 3  1.746270 -1.421530 1.078460 -1.226770 4.706410 0.177735  0.000882 0.077185 -0.092589 -0.008077 0.000264 0.023393  -0.162353 -6.281500 4.398690 0.982123 0.359998 -0.414064  0.199877 -0.499628 0.400025 3.141440 -0.000003 -3.141490  0.006825 -0.035333 0.003027 -0.023033 -0.004559 -0.022444
4.336 3  1.746230 -1.420980 1.077780 -1.226790 4.706420 0.177819  0.000882 0.056029 -0.067354 -0.007215 0.000264 0.011768  -0.402828 -5.256730 4.024960 2.003960 0.482890 -0.325729  0.199906 -0.499883 0.400053 -3.141590 0.000036 3.141580  0.005151 -0.025932 0.002380 -0.018196 -0.003556 -0.010852
4.344 3  1.746270 -1.420550 1.077410 -1.226890 4.706440 0.177927  0.000882 0.039219 -0.041187 -0.004458 -0.000935 0.005513  -0.499203 -5.885370 6.535730 1.665260 0.414479 -1.407940  0.199961 -0.500070 0.400007 -3.141560 0.000053 3.141500  0.003332 -0.017362 -0.001161 -0.006497 -0.000194 -0.004625
4.352 3  1.746230 -1.420370 1.077150 -1.226800 4.706440 0.178023  0.000856 0.014458 -0.019328 -0.004123 -0.000935 0.009947  -0.480226 -4.169190 5.272260 1.911910 0.390528 -0.328826  0.199954 -0.500141 0.400027 -3.141560 0.000053 3.141370  0.001537 -0.007357 0.001729 -0.009018 -0.000683 -0.009100
4.360 3  1.746290 -1.420260 1.077170 -1.226720 4.706390 0.177867  0.000716 0.004704 0.010827 0.001198 -0.000935 -0.018240  -0.998552 -3.778440 4.465640 1.521380 0.270444 -1.380990  0.199975 -0.500141 0.399951 3.141430 -0.000032 3.141590  0.000134 0.000119 -0.007617 0.016345 0.003677 0.018995
4.368 4  1.746240 -1.420360 1.077300 -1.226760 4.706400 0.177975  0.000626 -0.010904 0.014777 0.001198 -0.000935 0.016610  -1.733860 7.619440 2.482570 1.153000 0.283188 -1.272480  0.199947 -0.500115 0.399944 3.141420 -0.000020 3.141430  -0.000837 0.005299 -0.001215 0.004815 0.001838 -0.015981
4.376 4  1.746230 -1.420310 1.077370 -1.226650 4.706360 0.177831  0.000550 0.015442 0.007529 0.001198 -0.000935 -0.032381  -0.924713 0.264544 6.987950 1.653340 0.283195 -2.515720  0.199930 -0.500100 0.399875 3.141210 -0.000095 3.141570  0.000699 -0.003552 -0.011751 0.023717 0.004731 0.033006
4.384 4  1.746270 -1.420270 1.077360 -1.226720 4.706420 0.177975  0.000486 -0.002122 0.003720 0.001198 -0.000935 0.025910  -1.184790 10.420400 3.446210 2.021180 0.268450 1.945300  0.199967 -0.500120 0.399868 3.141240 -0.000028 3.141460  -0.000217 0.001393 -0.000719 0.002569 0.001449 -0.025416
