# col  1   : time [sec]
# col  2   : status
# col  3- 8: joint position [rad]
# col  9-14: joint speed [rad/sec]
# col 15-20: joint torque
# col 21-26: TCP pose [m, rad]
# col 27-32: TCP speed
9.856 4  1.818920 -1.309040 2.017470 -2.278450 4.707750 -2.897430  -0.005561 0.000000 -0.000000 -0.032381 -0.054696 -0.005009  -7.426600 -34.380100 -26.595300 -8.042880 -0.864101 4.563400  0.229115 -0.460727 0.003026 3.141550 0.000055 -0.000137  -0.013554 -0.012093 0.003089 -0.044690 0.045253 -0.001681
9.864 4  1.818960 -1.309030 2.017470 -2.278320 4.707900 -2.897520  0.013537 0.000000 -0.000000 -0.004890 0.021596 0.051388  6.097320 -34.584400 -26.595300 -1.789650 1.627740 -1.565010  0.229158 -0.460678 0.003008 -3.141460 -0.000050 -0.000004  0.011599 0.003217 0.000456 0.000894 -0.022111 -0.037902
9.872 4  1.818840 -1.309070 2.017440 -2.278380 4.707730 -2.897570  -0.006328 0.000000 -0.000000 0.042951 -0.020661 -0.046403  -7.715570 -34.555200 -26.793600 -6.924660 -4.845150 0.117010  0.229070 -0.460744 0.003041 3.141570 0.000083 -0.000077  -0.010259 0.007443 -0.004062 0.037317 0.029628 0.040852
9.880 4  1.818920 -1.309070 2.017490 -2.278440 4.707820 -2.897380  0.012924 0.000000 -0.000000 -0.034251 -0.044126 0.032381  5.288200 -34.263400 -26.623600 -5.468020 0.787298 4.109990  0.229129 -0.460710 0.003028 3.141580 -0.000012 -0.000185  -0.002443 -0.007678 0.003261 -0.044258 0.034132 -0.020351
9.888 4  1.818860 -1.309070 2.017480 -2.278270 4.707800 -2.897630  -0.006123 0.000000 -0.000000 0.031950 0.032981 -0.019414  -6.906450 -34.205000 -26.538600 -2.525320 -0.982058 -2.954510  0.229088 -0.460692 0.003017 -3.141460 0.000048 0.000007  0.003089 0.008043 -0.003038 0.038822 -0.024574 0.012941
9.896 4  1.818960 -1.309040 2.017440 -2.278440 4.707750 -2.897560  0.014918 0.000000 -0.000000 0.006807 -0.012703 -0.045540  5.895040 -34.380100 -26.822000 -7.910460 -3.400180 2.983760  0.229134 -0.460727 0.003035 3.141540 0.000052 0.000031  0.003491 0.004275 -0.000640 0.003960 0.013852 0.060527
9.904 4  1.818870 -1.309040 2.017420 -2.278330 4.707850 -2.897470  -0.009421 0.000000 -0.000000 -0.033820 -0.004290 0.036432  -6.906450 -34.117400 -26.567000 -2.849020 2.055340 0.892203  0.229115 -0.460727 0.003034 -3.141540 -0.000021 -0.000136  -0.003394 -0.010364 0.003206 -0.033758 -0.004748 -0.045934
9.912 4  1.818970 -1.309040 2.017470 -2.278360 4.707760 -2.897630  0.013346 0.000000 -0.000000 0.027012 0.047697 -0.023465  5.606070 -33.679700 -26.623600 -6.100700 -2.766160 -1.667400  0.229135 -0.460695 0.003018 -3.141550 0.000063 0.000115  0.015804 0.012205 -0.002577 0.037023 -0.040461 0.036164
9.920 4  1.818920 -1.309010 2.017460 -2.278410 4.707750 -2.897450  -0.009421 0.000000 -0.000000 -0.039812 -0.042736 0.012607  -6.819760 -34.292500 -26.538600 -5.011900 -2.235350 4.270880  0.229114 -0.460721 0.003010 -3.141570 0.000069 -0.000113  -0.012089 -0.014025 0.003788 -0.049333 0.031331 -0.022966
9.928 4  1.818980 -1.309040 2.017470 -2.278300 4.707860 -2.897590  0.015071 0.000000 -0.000000 0.030296 0.021835 0.031830  5.634970 -34.321700 -26.708600 -3.790680 2.453440 -2.033050  0.229160 -0.460673 0.003013 -3.141470 -0.000015 0.000091  0.010326 0.011858 -0.002877 0.034798 -0.013600 -0.016872
9.936 4  1.818900 -1.309020 2.017430 -2.278470 4.707750 -2.897610  -0.010763 0.000000 -0.000000 -0.016179 0.038038 -0.041585  -5.952840 -34.175800 -26.793600 -7.513190 -4.299600 1.755150  0.229110 -0.460753 0.003031 3.141520 0.000046 0.000018  0.004924 -0.004043 0.001519 -0.007142 -0.040694 0.030872
9.944 4  1.818920 -1.309020 2.017460 -2.278300 4.707800 -2.897510  0.016733 0.000000 -0.000000 -0.004506 -0.043575 0.043191  5.114820 -33.854800 -26.935300 -1.833790 -1.026290 2.091560  0.229119 -0.460694 0.003005 -3.141470 0.000045 -0.000052  -0.002280 0.000222 0.000442 -0.015455 0.041001 -0.026766
9.952 4  1.818900 -1.309040 2.017470 -2.278400 4.707860 -2.897640  -0.012566 0.000000 -0.000000 0.046619 0.035641 -0.018024  -5.230410 -34.059100 -26.567000 -7.660330 0.344959 -2.384080  0.229127 -0.460715 0.003022 -3.141560 -0.000038 0.000055  -0.000103 0.010172 -0.004429 0.053802 -0.023509 0.005023
9.960 4  1.818930 -1.309030 2.017460 -2.278380 4.707800 -2.897500  0.015084 0.000000 -0.000000 -0.044989 0.005393 -0.003571  3.409880 -33.884000 -26.595300 -4.511640 -5.258000 3.466430  0.229129 -0.460709 0.003018 -3.141550 0.000025 -0.000052  0.010821 -0.006809 0.004260 -0.042512 -0.015664 0.018776
9.968 4  1.818870 -1.309070 2.017480 -2.278270 4.707800 -2.897560  -0.015071 0.000000 -0.000000 0.038565 -0.049591 0.036336  -3.987820 -33.650500 -26.538600 -3.967240 0.256491 -0.541173  0.229093 -0.460689 0.003017 -3.141460 0.000048 -0.000052  -0.020838 0.002714 -0.003635 0.023998 0.058027 -0.050506
9.976 4  1.818930 -1.309040 2.017430 -2.278500 4.707900 -2.897580  0.015723 0.000000 -0.000000 -0.032381 0.038901 -0.032381  1.733840 -34.292500 -26.765300 -7.763320 -0.613442 0.058505  0.229162 -0.460744 0.003045 3.141510 -0.000105 0.000031  0.018268 -0.001734 0.003056 -0.023132 -0.044989 0.048461
9.984 4  1.818860 -1.309040 2.017440 -2.278240 4.707720 -2.897450  -0.018842 0.000000 -0.000000 -0.004650 -0.025263 0.032381  -2.629650 -33.971500 -26.878600 -1.510090 -5.022090 3.217780  0.229070 -0.460706 0.003017 -3.141470 0.000133 -0.000172  -0.014354 -0.006889 0.000450 -0.011216 0.023117 -0.051358
9.992 4  1.818930 -1.309050 2.017430 -2.278400 4.707850 -2.897700  0.017066 0.000000 -0.000000 0.044509 -0.037463 -0.021596  -0.722432 -34.059100 -26.510300 -7.616190 1.657230 -3.071520  0.229145 -0.460725 0.003042 3.141580 -0.000039 0.000151  -0.003524 0.012184 -0.004205 0.035080 0.046379 0.039720
10.000 4  1.818900 -1.309030 2.017440 -2.278380 4.707860 -2.897510  -0.019303 0.000000 -0.000000 -0.048368 0.051820 -0.051628  0.751329 -34.029900 -26.822000 -4.496930 -2.795650 4.036850  0.229128 -0.460720 0.003023 -3.141550 -0.000036 -0.000077  0.006094 -0.012764 0.004565 -0.035461 -0.061350 0.033163
10.008 4  1.818900 -1.309030 2.017430 -2.278280 4.707780 -2.897580  0.016554 0.000000 -0.000000 0.037343 -0.043191 0.049087  -2.022810 -34.350900 -26.623600 -3.731830 -3.901500 0.336405  0.229104 -0.460708 0.003019 -3.141490 0.000066 -0.000004  -0.004693 0.010046 -0.003522 0.025002 0.051306 -0.031690
10.016 4  1.818840 -1.309050 2.017430 -2.278440 4.707910 -2.897710  -0.017462 0.000000 -0.000000 -0.025910 -0.005009 -0.032381  2.369580 -34.146600 -26.595300 -8.528430 2.718850 -1.345620  0.229117 -0.460752 0.003045 3.141560 -0.000106 0.000066  -0.007726 -0.010388 0.002457 -0.026371 -0.001175 0.014817
10.024 3  1.818910 -1.308990 2.017430 -2.278280 4.707810 -2.897460  0.015800 0.000000 -0.000000 -0.004458 0.052012 -0.005992  -3.574290 -47.901300 -21.304100 0.371739 -3.352500 7.177980  0.229118 -0.460700 0.003000 -3.141440 0.000040 -0.000112  0.019771 0.005617 0.000404 0.007685 -0.051629 0.021535
10.032 3  1.818880 -1.309150 2.017440 -2.278280 4.707750 -2.897230  -0.018600 -0.044971 0.018382 0.065578 -0.044246 0.090888  4.206200 -34.030100 -28.214100 -4.382020 -2.583010 2.216800  0.229094 -0.460716 0.003074 3.141590 0.000063 -0.000364  -0.024069 0.013658 0.009201 0.024307 0.053548 -0.108562
10.040 3  1.818900 -1.309580 2.017620 -2.278160 4.707920 -2.896560  0.002416 -0.059467 0.018178 0.016946 0.025910 0.090936  -6.017140 -35.796300 -22.971500 -5.559950 2.373940 2.185700  0.229119 -0.460625 0.003209 3.141500 -0.000133 -0.001022  0.005254 0.009837 0.021151 -0.015906 -0.031946 -0.088252
10.048 3  1.818900 -1.310050 2.017790 -2.277840 4.707860 -2.895710  -0.015340 -0.066575 0.028622 0.045037 0.004434 0.127584  5.229160 -35.164500 -23.145000 -4.515680 -4.346880 1.204930  0.229076 -0.460510 0.003347 3.141510 -0.000071 -0.001871  -0.010724 0.015560 0.017954 0.008180 -0.002233 -0.142773
10.056 3  1.818860 -1.310670 2.018050 -2.277510 4.707900 -2.894430  -0.008181 -0.087322 0.034348 0.060928 -0.042688 0.167516  -5.343200 -30.558800 -22.246200 -6.089920 0.182434 1.468420  0.229030 -0.460365 0.003525 3.141490 -0.000116 -0.003187  -0.019697 0.019215 0.024627 -0.006259 0.042599 -0.175610
10.064 3  1.818930 -1.311320 2.018390 -2.277090 4.707940 -2.892890  0.005139 -0.108862 0.040139 0.071162 0.021596 0.203372  6.044920 -29.041500 -20.926900 -6.692530 0.981328 2.961550  0.229023 -0.460140 0.003679 -3.141580 -0.000138 -0.004658  0.000700 0.029443 0.032163 0.009701 -0.019833 -0.198094
10.072 3  1.818840 -1.312250 2.018710 -2.276480 4.707870 -2.890970  -0.010367 -0.127883 0.046173 0.082475 -0.025239 0.251669  -5.397450 -27.052300 -19.810600 -7.912550 -3.026560 1.910730  0.228906 -0.459944 0.003962 3.141590 -0.000071 -0.006667  -0.018447 0.027161 0.038255 -0.008325 0.023289 -0.261832
10.080 3  1.818800 -1.313280 2.019070 -2.275870 4.707990 -2.888720  0.001739 -0.145332 0.050059 0.096833 0.014573 0.282876  2.461700 -24.532800 -20.682500 -6.674820 1.900760 2.148040  0.228860 -0.459714 0.004280 3.141560 -0.000205 -0.008952  -0.004465 0.036097 0.044071 0.007138 -0.013359 -0.280845
10.088 3  1.818680 -1.314540 2.019550 -2.274830 4.707900 -2.886540  -0.018689 -0.167332 0.059915 0.121448 0.043095 0.331771  -2.742800 -24.576400 -19.406000 -6.231010 -2.844440 3.015310  0.228690 -0.459374 0.004623 -3.141390 -0.000050 -0.011246  -0.009315 0.041854 0.048829 0.030448 -0.033958 -0.350620
10.096 3  1.818610 -1.315840 2.020090 -2.273580 4.707970 -2.883490  -0.007529 -0.183771 0.070180 0.148197 -0.042975 0.374819  -0.378501 -19.682900 -14.649500 -6.139660 0.505117 2.581860  0.228563 -0.458941 0.004947 -3.140900 -0.000000 -0.014366  -0.026896 0.049298 0.050454 0.013452 0.052890 -0.381461
10.104 3  1.818610 -1.317300 2.020760 -2.272020 4.707980 -2.880330  -0.011837 -0.202920 0.079269 0.168618 0.032381 0.406433  3.428140 -12.011900 -10.890000 -2.840090 0.212700 2.134800  0.228424 -0.458371 0.005267 -3.140150 0.000184 -0.017521  -0.013049 0.060388 0.054427 0.054334 -0.009469 -0.418049
10.112 3  1.818510 -1.318930 2.021580 -2.270200 4.707820 -2.876770  -0.012297 -0.224588 0.091809 0.175233 -0.025910 0.446101  -1.897520 -10.376800 -5.265840 -0.908155 -3.043440 2.332320  0.228172 -0.457714 0.005588 -3.139220 0.000598 -0.021164  -0.028439 0.062764 0.059616 0.025671 0.042311 -0.457199
10.120 3  1.818480 -1.320720 2.022420 -2.268190 4.708020 -2.873090  -0.004474 -0.242126 0.100540 0.186211 0.013734 0.482197  2.023650 -9.466070 -0.128907 1.039230 2.355460 2.618610  0.228018 -0.456978 0.005960 -3.138140 0.000700 -0.024879  -0.016887 0.072307 0.063765 0.045115 0.009459 -0.485891
10.128 3  1.818380 -1.322620 2.023370 -2.266560 4.707780 -2.868790  -0.018574 -0.257389 0.105921 0.177702 0.003284 0.518270  2.216970 3.590170 6.617350 2.928550 -3.230460 3.189260  0.227747 -0.456329 0.006383 -3.137560 0.001121 -0.029265  -0.025645 0.067925 0.069904 0.023559 0.010995 -0.536098
10.136 3  1.818250 -1.324710 2.024220 -2.264960 4.708030 -2.864450  -0.011952 -0.284362 0.101652 0.187505 -0.023369 0.547607  0.300661 5.591080 8.569310 1.552270 2.138830 3.041320  0.227593 -0.455729 0.006942 -3.137150 0.000986 -0.033726  -0.028419 0.066095 0.083933 -0.008030 0.023699 -0.558867
10.144 3  1.818130 -1.327070 2.024960 -2.263390 4.707840 -2.860170  -0.015404 -0.304214 0.100361 0.196637 0.019894 0.585981  1.794090 6.284000 5.500140 2.707550 -2.724730 1.957290  0.227360 -0.455229 0.007675 -3.137250 0.001168 -0.038125  -0.019817 0.067954 0.093243 0.003305 -0.019115 -0.600809
10.152 3  1.818020 -1.329560 2.025800 -2.261770 4.707930 -2.855020  -0.018702 -0.326942 0.103966 0.204187 -0.039188 0.628716  0.513230 13.694500 4.124820 1.435980 2.172600 2.569890  0.227187 -0.454661 0.008429 -3.137260 0.001081 -0.043375  -0.035671 0.065653 0.102191 -0.037019 0.023999 -0.647015
10.160 3  1.817910 -1.332280 2.026630 -2.259990 4.707820 -2.849790  -0.012259 -0.350668 0.107660 0.226574 0.036384 0.659204  2.324210 10.837700 5.179870 2.519460 -2.027590 3.255600  0.226963 -0.454087 0.009284 -3.137390 0.001167 -0.048708  -0.016279 0.076939 0.110116 0.005212 -0.037366 -0.670978
10.168 3  1.817760 -1.335220 2.027560 -2.258130 4.707810 -2.844160  -0.022665 -0.377206 0.112223 0.238486 -0.036312 0.705248  1.360870 14.406800 4.216700 0.543461 0.687379 3.224600  0.226726 -0.453467 0.010199 -3.137540 0.001148 -0.054484  -0.038872 0.073535 0.120058 -0.042380 0.015724 -0.727306
10.176 3  1.817600 -1.338430 2.028390 -2.256210 4.707840 -2.838220  -0.017743 -0.407566 0.110319 0.246827 0.025838 0.743238  1.090860 6.570700 0.611795 1.731820 -1.419220 2.272120  0.226512 -0.452899 0.011280 -3.137980 0.000999 -0.060571  -0.021754 0.077338 0.134691 -0.025927 -0.048128 -0.759752
10.184 3  1.817460 -1.341810 2.029260 -2.254240 4.707810 -2.832130  -0.020977 -0.428108 0.112377 0.262790 -0.039452 0.771808  0.444981 2.709140 -2.064940 -0.006811 0.499389 2.401970  0.226286 -0.452307 0.012417 -3.138500 0.000869 -0.066802  -0.039430 0.076366 0.142166 -0.064756 0.000855 -0.791965
10.192 3  1.817310 -1.345150 2.030200 -2.252090 4.707810 -2.826240  -0.017922 -0.455861 0.116953 0.282085 0.027684 0.810973  2.428520 -4.094270 -4.238690 -0.287794 -0.870133 2.721940  0.226046 -0.451634 0.013491 -3.138740 0.000799 -0.072828  -0.023469 0.086007 0.151799 -0.027672 -0.054409 -0.827449
10.200 3  1.817130 -1.349090 2.031170 -2.249830 4.707750 -2.819180  -0.021476 -0.473246 0.123920 0.304951 -0.038973 0.848915  1.839940 -4.354780 -3.189560 0.991901 0.030944 2.018040  0.225777 -0.450974 0.014834 -3.139430 0.000636 -0.080064  -0.042678 0.089231 0.154965 -0.057193 0.002638 -0.869438
10.208 3  1.816980 -1.353000 2.032160 -2.247340 4.707820 -2.811990  -0.021386 -0.493558 0.129008 0.327745 0.024496 0.886593  3.013830 -11.788600 -2.006120 0.433482 -0.203394 2.966890  0.225531 -0.450227 0.016128 -3.139810 0.000431 -0.087394  -0.029347 0.099753 0.160238 -0.011876 -0.041041 -0.906679
10.216 3  1.816830 -1.357020 2.033240 -2.244660 4.707680 -2.804610  -0.022076 -0.511570 0.135796 0.344690 -0.027348 0.921779  2.309100 -12.679300 0.161462 0.435279 -0.511530 2.818750  0.225221 -0.449412 0.017421 -3.140110 0.000477 -0.094913  -0.043415 0.103029 0.164220 -0.039552 -0.000007 -0.942587
10.224 3  1.816650 -1.361200 2.034320 -2.241790 4.707790 -2.797080  -0.023623 -0.523727 0.138761 0.356866 0.025215 0.963987  3.020020 -9.297050 0.989633 1.674140 -0.524848 1.880760  0.224944 -0.448548 0.018766 -3.140290 0.000297 -0.102613  -0.032677 0.109709 0.167218 -0.003226 -0.036431 -0.986324
10.232 3  1.816500 -1.365530 2.035470 -2.238630 4.707610 -2.789270  -0.025221 -0.542390 0.145805 0.372446 -0.032837 1.001330  1.619530 -2.292460 -1.365460 1.298730 -0.586098 1.721600  0.224588 -0.447603 0.020121 -3.140360 0.000454 -0.110562  -0.048568 0.112279 0.171415 -0.037880 0.006578 -1.025280
10.240 3  1.816310 -1.369760 2.036650 -2.235460 4.707740 -2.781310  -0.024902 -0.521553 0.140807 0.366861 0.032381 0.983665  2.870940 -7.224100 -0.518382 1.247840 0.562952 0.914563  0.224282 -0.446620 0.021418 -3.140210 0.000365 -0.118702  -0.032598 0.114413 0.163105 0.011725 -0.032121 -1.007470
10.248 3  1.816010 -1.373850 2.037820 -2.232520 4.707540 -2.773300  -0.025208 -0.519163 0.136908 0.371271 -0.032381 0.981844  0.961110 -0.442574 -0.334429 0.960144 -2.224440 0.534111  0.223860 -0.445723 0.022657 -3.140250 0.000563 -0.126999  -0.047880 0.110481 0.162501 -0.028455 0.015302 -1.005810
10.256 3  1.815840 -1.377950 2.038840 -2.229430 4.707750 -2.766010  -0.026819 -0.522436 0.134850 0.374148 0.016179 0.979111  2.230870 -4.781780 -0.519130 0.569558 1.328270 1.060540  0.223604 -0.444805 0.023951 -3.140160 0.000359 -0.134445  -0.037128 0.112975 0.164031 0.001495 -0.020397 -1.004510
10.264 3  1.815630 -1.382030 2.039930 -2.226570 4.707500 -2.757810  -0.027599 -0.523075 0.129609 0.368946 -0.032381 0.982323  0.524193 -4.801680 -0.675584 0.031811 -2.225910 0.767898  0.223227 -0.443940 0.025222 -3.140380 0.000538 -0.142838  -0.048069 0.106810 0.166361 -0.037896 0.006359 -1.008620
10.272 3  1.815380 -1.386220 2.040960 -2.223540 4.707680 -2.749870  -0.028877 -0.519789 0.127857 0.372590 0.013590 0.984145  1.504950 -1.465310 -4.685540 -0.064556 1.651230 0.811659  0.222928 -0.443049 0.026547 -3.140430 0.000320 -0.151015  -0.037949 0.109984 0.164504 -0.004142 -0.022603 -1.011540
10.280 3  1.815190 -1.390430 2.041960 -2.220630 4.707450 -2.741840  -0.026653 -0.514983 0.124713 0.374243 -0.018504 0.973311  0.116124 -2.389600 -6.315520 0.442303 -2.890790 0.826167  0.222570 -0.442209 0.027900 -3.140780 0.000409 -0.159228  -0.044411 0.108399 0.162703 -0.022657 0.001938 -0.998473
10.288 3  1.814960 -1.394590 2.043030 -2.217640 4.707690 -2.734050  -0.029465 -0.513730 0.128893 0.379061 0.015244 0.977889  0.605605 -1.154150 -4.063830 0.198747 2.151230 0.372632  0.222292 -0.441293 0.029194 -3.140790 0.000136 -0.167237  -0.038561 0.113408 0.159318 0.006703 -0.015210 -1.005890
10.296 3  1.814710 -1.398650 2.044080 -2.214680 4.707420 -2.726420  -0.025732 -0.511570 0.124981 0.383591 0.003164 0.976906  0.285952 2.999790 -3.342240 0.264146 -2.892050 0.942937  0.221884 -0.440413 0.030439 -3.140940 0.000363 -0.175103  -0.039668 0.113437 0.158851 0.000667 -0.005086 -1.001060
10.304 3  1.814470 -1.402640 2.045090 -2.211590 4.707720 -2.718490  -0.030271 -0.512260 0.125019 0.386947 -0.025479 0.981508  0.486436 2.863890 1.601030 0.550219 2.400680 1.059830  0.221612 -0.439480 0.031651 -3.140710 0.000128 -0.183255  -0.048662 0.112059 0.158274 -0.015867 0.017129 -1.010310
10.312 3  1.814330 -1.406600 2.046070 -2.208420 4.707510 -2.710510  -0.024301 -0.514983 0.122412 0.395815 0.024903 0.976906  1.582720 3.807910 1.869150 1.174670 -2.731020 0.650167  0.221262 -0.438544 0.032851 -3.140620 0.000384 -0.191371  -0.034427 0.117521 0.159213 0.019048 -0.016184 -0.999794
10.320 3  1.814040 -1.410670 2.047070 -2.205100 4.707550 -2.702930  -0.028698 -0.516939 0.123882 0.397732 -0.035641 0.977385  1.436420 5.452480 1.117190 1.504830 1.780310 0.942570  0.220895 -0.437586 0.034077 -3.140380 0.000448 -0.199222  -0.050927 0.114618 0.158786 -0.019241 0.027780 -1.004700
10.328 3  1.813870 -1.414780 2.048110 -2.201890 4.707490 -2.695340  -0.025106 -0.520198 0.120341 0.398931 0.036887 0.978200  2.734960 0.997809 1.385190 0.834438 -2.437170 0.825435  0.220560 -0.436607 0.035307 -3.140260 0.000562 -0.206966  -0.031981 0.118583 0.161048 0.023623 -0.027082 -1.002130
10.336 3  1.813670 -1.418960 2.049080 -2.198640 4.707560 -2.687580  -0.027740 -0.518447 0.115918 0.389080 -0.033460 0.984145  1.721710 0.016106 0.661462 0.752556 1.248510 0.591289  0.220245 -0.435653 0.036592 -3.140190 0.000512 -0.214914  -0.048739 0.110248 0.162372 -0.030747 0.014575 -1.010490
10.344 3  1.813480 -1.423150 2.049930 -2.195550 4.707500 -2.679750  -0.024953 -0.519163 0.112006 0.392603 0.027851 0.978033  2.760160 2.828390 1.666060 -0.241593 -1.582920 0.825183  0.219928 -0.434792 0.037942 -3.140440 0.000452 -0.222922  -0.032926 0.113945 0.163370 0.008278 -0.029621 -1.001570
10.352 3  1.813220 -1.427380 2.050820 -2.192500 4.707500 -2.671960  -0.027829 -0.519316 0.108235 0.390854 -0.041465 0.986254  1.544600 -0.400203 -0.332783 -0.397104 0.849524 0.035237  0.219596 -0.433933 0.039300 -3.140710 0.000308 -0.230955  -0.050060 0.107766 0.164578 -0.040380 0.015374 -1.012820
10.360 3  1.813060 -1.431550 2.051680 -2.189350 4.707560 -2.664190  -0.026282 -0.516709 0.104975 0.395360 0.024975 0.993732  2.640820 -1.673390 -1.169970 -0.758636 -1.111910 1.600120  0.219310 -0.433030 0.040618 -3.140810 0.000178 -0.238879  -0.033750 0.112170 0.163647 0.005705 -0.028923 -1.018510
10.368 3  1.812830 -1.435690 2.052450 -2.186330 4.707410 -2.656340  -0.025822 -0.518677 0.105295 0.397445 -0.036288 0.992581  1.858700 -0.699324 -3.367210 0.292294 0.612843 1.044190  0.218965 -0.432222 0.041973 -3.141190 0.000142 -0.246947  -0.048202 0.109879 0.163682 -0.033729 0.014060 -1.017000
10.376 3  1.812630 -1.439790 2.053290 -2.183150 4.707510 -2.648290  -0.025068 -0.519316 0.102572 0.403173 0.026365 0.992869  3.157170 -5.240850 -5.649480 0.607518 -0.876706 0.415133  0.218674 -0.431316 0.043255 -3.141200 0.000000 -0.255182  -0.033216 0.114261 0.163962 0.008815 -0.028414 -1.016410
10.384 3  1.812460 -1.443910 2.054100 -2.179870 4.707330 -2.640520  -0.028213 -0.517578 0.101256 0.406984 -0.033484 0.986997  1.797080 -4.587590 -6.373400 1.570100 -0.611615 0.824537  0.218327 -0.430402 0.044545 -3.141290 0.000138 -0.263104  -0.048845 0.111088 0.162760 -0.027204 0.016341 -1.013700
10.392 3  1.812240 -1.448010 2.054970 -2.176550 4.707560 -2.632890  -0.025285 -0.515839 0.101000 0.406433 0.025910 0.991263  3.500090 -1.687110 -4.915630 0.987736 1.275420 0.297859  0.218046 -0.429440 0.045799 -3.141110 -0.000035 -0.270944  -0.033633 0.115493 0.161490 0.012132 -0.024649 -1.015000
10.400 3  1.812070 -1.452140 2.055760 -2.173080 4.707240 -2.624920  -0.026525 -0.512414 0.100604 0.405954 -0.025910 0.989657  2.573440 -3.631000 -3.117860 1.155720 -2.175080 1.029040  0.217657 -0.428494 0.047078 -3.141150 0.000298 -0.279057  -0.046425 0.112670 0.159522 -0.020029 0.013387 -1.014540
10.408 3  1.811770 -1.456250 2.056540 -2.169710 4.707510 -2.616950  -0.028008 -0.510713 0.099785 0.408614 0.016179 0.984960  4.680980 -2.160320 -1.348430 1.250110 1.805740 0.911895  0.217357 -0.427566 0.048355 -3.140970 0.000070 -0.287314  -0.037289 0.115623 0.158220 0.009938 -0.013751 -1.011260
10.416 3  1.811570 -1.460340 2.057300 -2.166350 4.707180 -2.609090  -0.027509 -0.508029 0.096449 0.411802 -0.017497 0.982323  1.673700 1.236560 0.647676 1.403310 -2.057550 0.414466  0.216956 -0.426654 0.049627 -3.141110 0.000365 -0.295369  -0.044927 0.113715 0.157495 -0.010319 0.011490 -1.008050
10.424 3  1.811350 -1.464370 2.058120 -2.163090 4.707410 -2.601380  -0.027062 -0.509039 0.093943 0.413887 0.023849 0.978704  2.596440 -1.174010 1.765430 1.512340 2.321440 1.101760  0.216682 -0.425707 0.050850 -3.140940 0.000187 -0.303280  -0.034902 0.116019 0.158233 0.015524 -0.018517 -1.004130
10.432 3  1.811130 -1.468400 2.058840 -2.159880 4.707180 -2.593370  -0.027855 -0.510560 0.091361 0.418633 -0.012943 0.986973  1.900920 -0.024102 0.021464 1.003370 -2.220040 1.160130  0.216307 -0.424839 0.052119 -3.141140 0.000320 -0.311502  -0.043956 0.114205 0.159021 -0.007879 0.007716 -1.012960
10.440 3  1.810910 -1.472390 2.059580 -2.156540 4.707410 -2.585430  -0.028711 -0.509716 0.090991 0.419304 0.010211 0.982251  1.089790 1.826290 -0.674130 0.553211 2.380180 0.706579  0.216035 -0.423895 0.053339 -3.140930 0.000170 -0.319640  -0.038942 0.115888 0.158150 0.008022 -0.007663 -1.009110
10.448 3  1.810630 -1.476470 2.060290 -2.153340 4.707170 -2.577640  -0.027816 -0.511340 0.088408 0.422060 -0.015795 0.976906  0.509834 -2.218330 0.273662 0.441428 -2.411910 0.560176  0.215638 -0.423040 0.054627 -3.141200 0.000272 -0.327695  -0.044625 0.114602 0.159164 -0.009834 0.009548 -1.002840
10.456 3  1.810420 -1.480590 2.060970 -2.150050 4.707330 -2.569940  -0.028174 -0.509269 0.086146 0.421773 -0.004218 0.976906  -0.070136 -0.484540 -0.195220 0.432602 2.999330 0.443025  0.215361 -0.422136 0.055930 -3.141230 0.000039 -0.335593  -0.041885 0.114735 0.158610 -0.002492 0.001044 -1.003150
10.464 3  1.810180 -1.484710 2.061640 -2.146670 4.707130 -2.561880  -0.027254 -0.504271 0.082221 0.431744 0.036887 0.981508  -0.274453 3.029510 -0.125726 0.409024 -2.485700 1.203450  0.214982 -0.421236 0.057224 -3.141380 0.000163 -0.343874  -0.032059 0.118590 0.156437 0.031782 -0.021095 -1.007260
10.472 3  1.810000 -1.488940 2.062340 -2.143110 4.707310 -2.553970  -0.029836 -0.507364 0.081212 0.433853 -0.029194 0.975588  -0.796651 0.882008 -0.906218 0.797386 1.790260 0.866902  0.214705 -0.420248 0.058536 -3.141250 0.000017 -0.351951  -0.048793 0.114817 0.157525 -0.012136 0.024573 -1.003600
10.480 3  1.809810 -1.492720 2.062970 -2.139680 4.707170 -2.546250  -0.025490 -0.504603 0.078310 0.434404 0.030224 0.976403  0.357180 1.477810 -0.581648 0.891440 -1.424030 0.062312  0.214357 -0.419320 0.059677 -3.141090 0.000284 -0.359848  -0.032774 0.118551 0.156892 0.026159 -0.017256 -1.000220
10.488 3  1.809510 -1.496980 2.063600 -2.136200 4.707190 -2.538540  -0.028685 -0.502852 0.076418 0.430282 -0.035641 0.969260  -1.465420 2.686520 -0.058696 0.882460 1.333300 1.232270  0.214005 -0.418409 0.061034 -3.141210 0.000162 -0.367841  -0.049294 0.112973 0.156725 -0.019074 0.026800 -0.996246
10.496 3  1.809280 -1.500920 2.064170 -2.132810 4.707270 -2.530570  -0.026563 -0.509716 0.072481 0.431576 0.020014 0.980525  0.930973 -1.153470 -0.867389 0.255474 -0.745595 1.378390  0.213704 -0.417508 0.062268 -3.141130 0.000100 -0.376026  -0.034975 0.115504 0.160858 0.010025 -0.018844 -1.005220
